barrels08,city08,city08U,co2TailpipeGpm,comb08,comb08U,cylinders,displ,drive,engId,feScore,fuelCost08,fuelType,fuelType1,ghgScore,highway08,highway08U,id,make,model,mpgData,phevBlended,trany,UCity,UHighway,VClass,year,youSaveSpend,baseModel,createdOn,modifiedOn,startStop,average_mpg
11.442692307692308,24,23.7377,336.0,26,26.4235,4.0,1.4,Front-Wheel Drive,15,6,2300.0,Premium,Premium Gasoline,6,31,30.6641,37055,Jeep,Renegade 2WD,Y,False,Manual 6-spd,30.5,44.0,Small Sport Utility Vehicle 2WD,2016,-3250.0,Renegade,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,27.5
11.9004,22,21.7524,357.0,25,24.8726,4.0,2.4,Front-Wheel Drive,59,6,1850.0,Gasoline or E85,Regular Gasoline,6,30,30.1602,37056,Jeep,Renegade 2WD,Y,False,Automatic 9-spd,27.7,43.2,Small Sport Utility Vehicle 2WD,2016,-1000.0,Renegade,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,26.0
9.2971875,34,34.2751,274.0,32,32.299,4.0,2.5,Front-Wheel Drive,39,8,1450.0,Regular,Regular Gasoline,8,30,30.1729,37057,Lexus,NX 300h,N,False,Automatic (AV-S6),46.2473,43.2202,Small Sport Utility Vehicle 2WD,2016,1000.0,NX,Mon Oct 19 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,32.0
11.9004,22,22.3219,360.0,25,24.5548,4.0,2.0,Front-Wheel Drive,51,6,2400.0,Premium,Premium Gasoline,6,28,27.975,37058,Lexus,NX 200t,Y,False,Automatic (S6),28.498,39.7633,Small Sport Utility Vehicle 2WD,2016,-3750.0,NX,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,25.0
11.018888888888888,24,24.0,334.0,27,27.0,4.0,1.4,All-Wheel Drive,500,6,2200.0,Premium,Premium Gasoline,6,31,31.0,37059,Jeep,Renegade 4WD,N,False,Manual 6-spd,31.7499,45.3499,Small Sport Utility Vehicle 4WD,2016,-2750.0,Renegade,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,27.5
12.39625,21,21.0347,371.0,24,23.9283,4.0,2.4,All-Wheel Drive,543,5,1900.0,Regular,Regular Gasoline,5,29,28.7646,37060,Jeep,Renegade 4WD,Y,False,Automatic 9-spd,26.7,40.999,Small Sport Utility Vehicle 4WD,2016,-1250.0,Renegade,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,25.0
9.597096774193547,33,32.9088,280.0,31,31.4862,4.0,2.5,All-Wheel Drive,40,8,1500.0,Regular,Regular Gasoline,8,30,29.9062,37061,Lexus,NX 300h AWD,N,False,Automatic (AV-S6),44.117,42.7978,Small Sport Utility Vehicle 4WD,2016,750.0,NX,Mon Oct 19 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,31.5
12.39625,22,22.0985,363.0,24,24.3329,4.0,2.0,All-Wheel Drive,52,5,2500.0,Premium,Premium Gasoline,5,28,27.764,37062,Lexus,NX 200t AWD,N,False,Automatic (S6),28.1845,39.4342,Small Sport Utility Vehicle 4WD,2016,-4250.0,NX,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,25.0
12.39625,22,21.7758,374.0,24,23.687,4.0,2.0,All-Wheel Drive,53,5,2500.0,Premium,Premium Gasoline,5,27,26.5332,37063,Lexus,NX 200t AWD F Sport,N,False,Automatic (S6),27.7326,37.5243,Small Sport Utility Vehicle 4WD,2016,-4250.0,NX,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,24.5
11.018888888888888,24,24.0184,331.0,27,26.824,4.0,2.0,4-Wheel Drive,505,6,2200.0,Premium,Premium Gasoline,6,31,31.2914,37064,Mercedes-Benz,GLA250 4matic,Y,False,Automatic (AM7),30.9,45.0,Small Sport Utility Vehicle 4WD,2016,-2750.0,GLA-Class,Mon Oct 19 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,27.5
19.834,13,12.9392,593.0,15,14.8919,8.0,5.7,4-Wheel Drive,50,2,3950.0,Premium,Premium Gasoline,2,18,18.2599,37065,Lexus,LX 570,N,False,Automatic (S8),15.8498,25.1,Standard Sport Utility Vehicle 4WD,2016,-11500.0,LX,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,15.5
0.072,126,126.4057,,114,113.6836,,,Front-Wheel Drive,901,10,650.0,Electricity,Electricity,10,101,101.2312,37066,Nissan,Leaf (24 kW-hr battery pack),N,False,Automatic (A1),180.5796,144.616,Midsize Cars,2016,5000.0,Leaf,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,113.5
0.072,124,123.55,,112,112.4312,,,Front-Wheel Drive,902,10,650.0,Electricity,Electricity,10,101,101.29,37067,Nissan,Leaf (30 kW-hr battery pack),Y,False,Automatic (A1),176.5,144.7,Midsize Cars,2016,5000.0,Leaf,Mon Oct 19 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,112.5
8.223460552173913,23,23.0713,247.0,24,23.8712,4.0,2.0,All-Wheel Drive,576,7,2500.0,Premium and Electricity,Premium Gasoline,8,25,24.8488,37068,BMW,X5 xDrive40e,Y,True,Automatic (S8),29.4,37.8484,Standard Sport Utility Vehicle 4WD,2016,-2250.0,X5,Mon Oct 19 00:00:00 EDT 2015,Fri Mar 25 00:00:00 EDT 2022,Y,24.0
16.528333333333336,15,15.3123,501.0,18,17.7288,8.0,3.9,Rear-Wheel Drive,142,4,3300.0,Premium,Premium Gasoline,4,22,21.9655,37069,Ferrari,488 GTB,N,False,Automatic (AM7),18.9509,30.5776,Two Seaters,2016,-8250.0,488 GTB,Wed Oct 28 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,N,18.5
16.528333333333336,16,15.5968,497.0,18,17.907,8.0,3.9,Rear-Wheel Drive,143,4,3300.0,Premium,Premium Gasoline,4,22,21.8655,37070,Ferrari,488 GTB,N,False,Automatic (AM7),19.327,30.428,Two Seaters,2016,-8250.0,488 GTB,Wed Oct 28 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,19.0
15.65842105263158,16,16.3368,481.0,19,18.6908,8.0,3.8,Rear-Wheel Drive,4,4,3150.0,Premium,Premium Gasoline,4,23,22.686,37071,McLaren Automotive,570S Coupe,N,False,Automatic 7-spd,20.3478,30.189,Two Seaters,2016,-7500.0,570S Coupe,Wed Oct 28 00:00:00 EDT 2015,Thu Jun 11 00:00:00 EDT 2020,N,19.5
14.167142857142858,18,17.8782,422.0,21,20.9698,6.0,3.6,Rear-Wheel Drive,148,5,2200.0,Regular,Regular Gasoline,5,27,26.5895,37073,Chevrolet,Camaro,N,False,Manual 6-spd,22.3771,37.6113,Subcompact Cars,2016,-2750.0,Camaro,Wed Oct 28 00:00:00 EDT 2015,Wed Sep 27 00:00:00 EDT 2017,N,22.5
9.015454545454546,28,28.0,276.0,33,32.6809,4.0,1.4,Front-Wheel Drive,100,8,1400.0,Regular,Regular Gasoline,8,40,40.0,37074,Volkswagen,Jetta,Y,False,Manual 5-spd,37.3,59.4,Compact Cars,2016,1250.0,Jetta,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,34.0
8.500285714285715,31,30.852,252.0,35,35.0661,4.0,1.5,Front-Wheel Drive,36,8,1300.0,Regular,Regular Gasoline,8,42,42.0935,37075,Honda,Civic 4Dr,Y,False,Automatic (variable gear ratios),40.9614,60.8615,Midsize Cars,2016,1750.0,Civic,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,36.5
9.597096774193547,27,26.5462,287.0,31,30.8025,4.0,2.0,Front-Wheel Drive,37,7,1500.0,Regular,Regular Gasoline,7,38,38.3101,37076,Honda,Civic 4Dr,Y,False,Manual 6-spd,34.5482,56.4993,Midsize Cars,2016,750.0,Civic,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,32.5
8.750294117647059,30,30.235,262.0,34,33.8911,4.0,2.0,Front-Wheel Drive,38,8,1350.0,Regular,Regular Gasoline,8,40,39.7688,37077,Honda,Civic 4Dr,Y,False,Automatic (variable gear ratios),40.0265,58.9633,Midsize Cars,2016,1500.0,Civic,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,35.0
15.65842105263158,16,16.3295,460.0,19,19.1386,8.0,4.6,Rear-Wheel Drive,132,4,3150.0,Premium,Premium Gasoline,4,24,24.2339,37078,Lexus,LS 460,N,False,Automatic (S8),20.3,34.0,Midsize Cars,2016,-7500.0,LS,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,20.0
16.528333333333336,16,15.6213,486.0,18,18.2378,8.0,4.6,All-Wheel Drive,133,4,3300.0,Premium,Premium Gasoline,4,23,22.9324,37079,Lexus,LS 460 AWD,N,False,Automatic (S8),19.3595,32.0299,Midsize Cars,2016,-8250.0,LS,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,19.5
15.65842105263158,16,16.3295,460.0,19,19.1386,8.0,4.6,Rear-Wheel Drive,134,4,3150.0,Premium,Premium Gasoline,4,24,24.2339,37080,Lexus,LS 460 L,N,False,Automatic (S8),20.3,34.0,Midsize Cars,2016,-7500.0,LS,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,20.0
16.528333333333336,16,15.6213,486.0,18,18.2378,8.0,4.6,All-Wheel Drive,135,4,3300.0,Premium,Premium Gasoline,4,23,22.9324,37081,Lexus,LS 460 L AWD,N,False,Automatic (S8),19.3595,32.0299,Midsize Cars,2016,-8250.0,LS,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,19.5
14.8755,19,18.5767,431.0,20,20.436,8.0,5.0,All-Wheel Drive,136,4,2950.0,Premium,Premium Gasoline,4,23,23.2844,37082,Lexus,LS 600h L,N,False,Automatic (AV-S8),24.7,30.3,Midsize Cars,2016,-6500.0,LS,Wed Oct 28 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,21.0
11.018888888888888,23,23.4868,329.0,27,26.9042,4.0,2.0,Front-Wheel Drive,50,6,2200.0,Premium,Premium Gasoline,6,33,32.7237,37083,MINI,Cooper S Clubman,N,False,Automatic (S8),30.1433,47.3,Midsize Cars,2016,-2750.0,Clubman,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,Y,28.0
16.528333333333336,15,14.8182,502.0,18,17.6368,8.0,5.0,Rear-Wheel Drive,44,4,3300.0,Premium,Premium Gasoline,4,23,22.9789,37084,Hyundai,Genesis RWD,N,False,Automatic (S8),18.3,32.1,Large Cars,2016,-8250.0,Genesis,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,19.0
11.9004,22,22.0382,362.0,25,24.5243,4.0,2.0,4-Wheel Drive,245,6,2400.0,Premium,Premium Gasoline,6,28,28.4463,37085,Mercedes-Benz,AMG GLA45 4matic,N,False,Automatic (AM7),28.1,40.5,Midsize Station Wagons,2016,-3750.0,GLA-Class,Wed Oct 28 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,25.0
11.9004,23,22.8912,349.0,25,25.4457,4.0,2.5,Front-Wheel Drive,85,6,1850.0,Regular,Regular Gasoline,6,29,29.4644,37086,Toyota,RAV4,N,False,Automatic (S6),29.3,42.1,Small Sport Utility Vehicle 2WD,2016,-1000.0,RAV4,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,26.0
11.442692307692308,23,23.4563,338.0,26,26.1055,4.0,2.5,Front-Wheel Drive,88,6,1750.0,Regular,Regular Gasoline,6,30,30.2863,37087,Toyota,RAV4 LE/XLE,N,False,Automatic (S6),30.1,43.4,Small Sport Utility Vehicle 2WD,2016,-500.0,RAV4,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,26.5
11.9004,22,22.3233,357.0,25,24.6957,4.0,2.5,All-Wheel Drive,86,6,1850.0,Regular,Regular Gasoline,6,28,28.3824,37088,Toyota,RAV4 AWD,Y,False,Automatic (S6),28.5,40.4,Small Sport Utility Vehicle 4WD,2016,-1000.0,RAV4,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,25.0
12.39625,22,21.9231,362.0,24,24.3351,4.0,2.5,All-Wheel Drive,142,6,1900.0,Regular,Regular Gasoline,6,28,28.1159,37089,Toyota,RAV4 Limited AWD/SE AWD,Y,False,Automatic (S6),27.9388,39.9833,Small Sport Utility Vehicle 4WD,2016,-1250.0,RAV4,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,25.0
22.885384615384616,13,12.9007,663.0,13,13.4699,8.0,4.0,4-Wheel Drive,435,1,4550.0,Premium,Premium Gasoline,1,14,14.2376,37090,Mercedes-Benz,G550,N,False,Automatic 7-spd,15.8,21.0,Standard Sport Utility Vehicle 4WD,2016,-14500.0,G-Class,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,13.5
24.7925,11,10.6006,762.0,12,11.5821,12.0,6.0,4-Wheel Drive,441,1,4950.0,Premium,Premium Gasoline,1,13,13.06,37091,Mercedes-Benz,AMG G65,N,False,Automatic 7-spd,13.0,18.6,Standard Sport Utility Vehicle 4WD,2016,-16500.0,G-Class,Wed Oct 28 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,12.0
5.950200000000001,53,52.5623,178.0,50,49.5456,4.0,1.5,Front-Wheel Drive,84,10,900.0,Regular,Regular Gasoline,10,46,46.2979,37092,Toyota,Prius c,Y,False,Automatic (variable gear ratios),71.809,69.5657,Compact Cars,2016,3750.0,Prius c,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,Y,49.5
9.015454545454546,31,30.8116,266.0,33,33.3612,4.0,1.5,Front-Wheel Drive,29,8,1400.0,Regular,Regular Gasoline,8,37,37.115,37093,Honda,CR-Z,N,False,Manual 6-spd,40.9,54.5,Two Seaters,2016,1250.0,CR-Z,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,Y,34.0
8.264166666666668,35,35.386,244.0,36,36.397,4.0,1.5,Front-Wheel Drive,30,8,1250.0,Regular,Regular Gasoline,8,38,37.714,37094,Honda,CR-Z,N,False,Automatic (AV-S7),48.0,55.5,Two Seaters,2016,2000.0,CR-Z,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,Y,36.5
8.750294117647059,31,30.8116,259.0,34,34.2347,4.0,1.4,Front-Wheel Drive,181,8,1350.0,Regular,Regular Gasoline,8,40,39.6137,37095,Chevrolet,Spark,Y,False,Automatic (variable gear ratios),40.9,58.7,Subcompact Cars,2016,1500.0,Spark,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,35.5
9.015454545454546,30,29.753,266.0,33,33.3723,4.0,1.4,Front-Wheel Drive,182,8,1400.0,Regular,Regular Gasoline,8,39,39.2004,37096,Chevrolet,Spark,Y,False,Manual 5-spd,39.3,58.0,Subcompact Cars,2016,1250.0,Spark,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,34.5
14.8755,17,16.5545,438.0,20,20.1939,8.0,6.2,Rear-Wheel Drive,173,4,2950.0,Premium,Premium Gasoline,4,28,27.6137,37097,Chevrolet,Camaro,N,False,Automatic (S8),20.6,39.2,Subcompact Cars,2016,-6500.0,Camaro,Wed Nov 04 00:00:00 EST 2015,Wed Sep 27 00:00:00 EDT 2017,N,22.5
15.65842105263158,16,16.4796,457.0,19,19.4401,8.0,6.2,Rear-Wheel Drive,175,4,3150.0,Premium,Premium Gasoline,4,25,24.9093,37098,Chevrolet,Camaro,N,False,Manual 6-spd,20.5,33.8,Subcompact Cars,2016,-7500.0,Camaro,Wed Nov 04 00:00:00 EST 2015,Wed Sep 27 00:00:00 EDT 2017,N,20.5
10.625357142857142,24,24.3683,322.0,28,27.6102,4.0,2.0,Front-Wheel Drive,111,7,1650.0,Regular,Regular Gasoline,7,33,32.9713,37099,Mitsubishi,Lancer,N,False,Manual 5-spd,31.4,47.7,Compact Cars,2016,,Lancer,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,28.5
9.917,27,26.901,298.0,30,29.6077,4.0,2.0,Front-Wheel Drive,112,7,1500.0,Regular,Regular Gasoline,7,34,33.7592,37100,Mitsubishi,Lancer,N,False,Automatic (AV-S6),35.0671,48.9774,Compact Cars,2016,750.0,Lancer,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,N,30.5
11.9004,22,22.3233,351.0,25,25.2792,4.0,2.4,Front-Wheel Drive,113,6,1850.0,Regular,Regular Gasoline,6,30,30.1602,37101,Mitsubishi,Lancer,N,False,Manual 5-spd,28.5,43.2,Compact Cars,2016,-1000.0,Lancer,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,26.0
11.442692307692308,24,23.8613,332.0,26,26.4567,4.0,2.4,Front-Wheel Drive,114,6,1750.0,Regular,Regular Gasoline,6,31,30.5132,37102,Mitsubishi,Lancer,N,False,Automatic (AV-S6),30.676,43.7602,Compact Cars,2016,-500.0,Lancer,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,N,27.5
11.9004,22,22.1809,348.0,25,25.4307,4.0,2.0,Front-Wheel Drive,51,6,2400.0,Premium,Premium Gasoline,6,31,30.9781,37103,MINI,Cooper S Clubman,N,False,Manual 6-spd,28.3,44.5,Midsize Cars,2016,-3750.0,Clubman,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,Y,26.5
7.43775,40,40.3222,223.0,40,39.6361,4.0,2.5,Front-Wheel Drive,89,9,1150.0,Regular,Regular Gasoline,9,39,38.8285,37104,Toyota,Avalon Hybrid,Y,False,Automatic (AV-S6),56.0848,54.1578,Midsize Cars,2016,2500.0,Avalon,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,Y,39.5
12.39625,21,20.6936,365.0,24,24.1871,6.0,3.5,Front-Wheel Drive,90,5,1900.0,Regular,Regular Gasoline,5,30,30.4752,37105,Toyota,Avalon,Y,False,Automatic (S6),26.227,43.6998,Midsize Cars,2016,-1250.0,Avalon,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,25.5
13.52318181818182,20,19.7149,397.0,22,22.4525,6.0,3.5,Front-Wheel Drive,96,5,2100.0,Regular,Regular Gasoline,5,27,27.042,37106,Nissan,Quest,N,False,Automatic (variable gear ratios),24.8777,38.3118,Minivan - 2WD,2016,-2250.0,Quest,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,23.5
9.917,31,30.9586,297.0,30,30.3393,6.0,3.5,Front-Wheel Drive,81,7,2000.0,Premium,Premium Gasoline,7,30,29.6152,37107,Lexus,RX 450h,N,False,Automatic (AV-S6),42.4747,40.9,Small Sport Utility Vehicle 2WD,2016,-1750.0,RX,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,Y,30.5
12.935217391304349,20,19.9005,390.0,23,22.6421,6.0,3.5,Front-Wheel Drive,120,5,2000.0,Regular,Regular Gasoline,5,27,27.2264,37108,Lexus,RX 350,Y,False,Automatic (S8),25.1327,38.5979,Small Sport Utility Vehicle 2WD,2016,-1750.0,RX,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,23.5
13.52318181818182,19,19.2421,405.0,22,21.8314,6.0,3.5,All-Wheel Drive,121,5,2100.0,Regular,Regular Gasoline,5,26,26.1286,37109,Lexus,RX 350 AWD,N,False,Automatic (S8),24.2302,36.9,Small Sport Utility Vehicle 4WD,2016,-2250.0,RX,Wed Nov 04 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,22.5
9.2971875,34,34.0352,274.0,32,32.2485,4.0,2.5,All-Wheel Drive,110,8,1450.0,Regular,Regular Gasoline,8,30,30.3041,37110,Toyota,RAV4 Hybrid AWD,Y,False,Automatic (AV-S6),45.8712,43.4282,Small Sport Utility Vehicle 4WD,2016,1000.0,RAV4,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,Y,32.0
9.917,30,30.4323,299.0,30,29.5132,6.0,3.5,All-Wheel Drive,82,7,2000.0,Premium,Premium Gasoline,7,28,28.4625,37111,Lexus,RX 450h AWD,Y,False,Automatic (AV-S6),41.5243,39.9236,Standard Sport Utility Vehicle 4WD,2016,-1750.0,RX,Wed Nov 04 00:00:00 EST 2015,Wed Apr 05 00:00:00 EDT 2017,Y,29.0
11.442692307692308,23,22.7855,346.0,26,25.6519,6.0,3.0,Rear-Wheel Drive,545,6,2300.0,Premium,Premium Gasoline,6,30,30.3125,37112,BMW,ActiveHybrid 5,N,False,Automatic (S8),28.2943,41.9998,Midsize Cars,2016,-3250.0,5 Series,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,Y,26.5
15.65842105263158,16,16.4046,464.0,19,19.1858,8.0,5.6,Rear-Wheel Drive,111,4,3150.0,Premium,Premium Gasoline,4,24,24.2005,37113,Infiniti,Q70,N,False,Automatic (S7),20.4,33.9493,Midsize Cars,2016,-7500.0,Q70,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,20.0
16.528333333333336,16,15.7107,487.0,18,18.2733,8.0,5.6,All-Wheel Drive,112,4,3300.0,Premium,Premium Gasoline,4,23,22.8235,37114,Infiniti,Q70 AWD,N,False,Automatic (S7),19.4779,31.8658,Midsize Cars,2016,-8250.0,Q70,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,19.5
9.597096774193547,29,29.0515,289.0,31,30.7417,6.0,3.5,Rear-Wheel Drive,141,7,1900.0,Premium,Premium Gasoline,7,33,33.095,37115,Infiniti,Q70 Hybrid,N,False,Automatic (S7),38.2484,47.9,Midsize Cars,2016,-1250.0,Q70,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,Y,31.0
14.167142857142858,18,17.8607,432.0,21,20.578,6.0,3.7,Rear-Wheel Drive,151,5,2850.0,Premium,Premium Gasoline,5,25,25.2786,37116,Infiniti,Q70,N,False,Automatic (S7),22.3535,35.5944,Midsize Cars,2016,-6000.0,Q70,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,21.5
14.8755,18,17.7371,442.0,20,20.1589,6.0,3.7,All-Wheel Drive,152,4,2950.0,Premium,Premium Gasoline,4,24,24.1968,37117,Infiniti,Q70 AWD,N,False,Automatic (S7),22.1867,33.9436,Midsize Cars,2016,-6500.0,Q70,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,21.0
14.2878,22,21.824,409.0,25,24.8656,4.0,2.8,Rear-Wheel Drive,587,6,2100.0,Diesel,Diesel,5,30,29.9708,37118,Chevrolet,Colorado 2WD,Y,False,Automatic 6-spd,27.8,42.9,Small Pickup Trucks 2WD,2016,-2250.0,Colorado,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,26.0
14.2878,22,21.824,409.0,25,24.8656,4.0,2.8,Rear-Wheel Drive,588,6,2100.0,Diesel,Diesel,5,30,29.9708,37119,GMC,Canyon 2WD,Y,False,Automatic 6-spd,27.8,42.9,Small Pickup Trucks 2WD,2016,-2250.0,Canyon,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,26.0
15.530217391304348,20,19.5578,447.0,23,22.7393,4.0,2.8,4-Wheel Drive,523,5,2300.0,Diesel,Diesel,4,28,28.3824,37120,Chevrolet,Colorado 4WD,Y,False,Automatic 6-spd,24.6623,40.4,Small Pickup Trucks 4WD,2016,-3250.0,Colorado,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,24.0
17.500588235294117,15,14.666,524.0,17,16.9021,6.0,3.6,Front-Wheel Drive,99,3,2700.0,Regular,Regular Gasoline,3,21,20.7732,37121,Cadillac,XTS Hearse,N,False,Automatic (S6),18.1,28.8,Special Purpose Vehicle 2WD,2016,-5250.0,XTS Hearse,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,18.0
17.500588235294117,15,14.666,524.0,17,16.9021,6.0,3.6,Front-Wheel Drive,100,3,2700.0,Regular,Regular Gasoline,3,21,20.7732,37122,Cadillac,XTS Limo,N,False,Automatic (S6),18.1,28.8,Special Purpose Vehicle 2WD,2016,-5250.0,XTS Limo,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,18.0
13.52318181818182,20,20.0948,398.0,22,21.968,4.0,2.7,Front-Wheel Drive,83,5,2100.0,Regular,Regular Gasoline,5,25,24.7926,37123,Toyota,Highlander 2WD,N,False,Automatic (S6),25.4,38.4,Small Sport Utility Vehicle 2WD,2016,-2250.0,Highlander,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,22.5
14.167142857142858,19,18.5158,425.0,21,20.8845,6.0,3.5,Front-Wheel Drive,91,5,2200.0,Regular,Regular Gasoline,5,25,24.7551,37124,Toyota,Highlander 2WD,Y,False,Automatic (S6),23.2406,34.7939,Small Sport Utility Vehicle 2WD,2016,-2750.0,Highlander,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,22.0
15.530217391304348,20,19.5578,447.0,23,22.7393,4.0,2.8,4-Wheel Drive,524,5,2300.0,Diesel,Diesel,4,28,28.3824,37125,GMC,Canyon 4WD,Y,False,Automatic 6-spd,24.6623,40.4,Small Pickup Trucks 4WD,2016,-3250.0,Canyon,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,24.0
14.8755,18,18.1909,437.0,20,20.4263,6.0,3.5,All-Wheel Drive,92,4,2300.0,Regular,Regular Gasoline,4,24,24.0365,37126,Toyota,Highlander AWD,Y,False,Automatic (S6),22.8,33.7,Standard Sport Utility Vehicle 4WD,2016,-3250.0,Highlander,Thu Nov 12 00:00:00 EST 2015,Mon Sep 26 00:00:00 EDT 2016,N,21.0
10.625357142857142,27,27.3759,320.0,28,27.5209,6.0,3.5,All-Wheel Drive,129,7,1650.0,Regular,Regular Gasoline,7,28,27.7003,37127,Toyota,Highlander Hybrid AWD,N,False,Automatic (AV-S6),38.6028,38.7334,Standard Sport Utility Vehicle 4WD,2016,,Highlander,Thu Nov 12 00:00:00 EST 2015,Tue Sep 11 00:00:00 EDT 2018,Y,27.5
10.625357142857142,28,28.0203,313.0,28,28.138,6.0,3.5,All-Wheel Drive,130,7,1650.0,Regular,Regular Gasoline,7,28,28.2832,37128,Toyota,Highlander Hybrid AWD LE Plus,Y,False,Automatic (AV-S6),39.1,38.5977,Standard Sport Utility Vehicle 4WD,2016,,Highlander,Thu Nov 12 00:00:00 EST 2015,Tue Sep 11 00:00:00 EDT 2018,Y,28.0
